!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2006-06-20 00:00:00	0.78330078	1.7824218	98034.789	20.610468	65.629425	0.77383968	317.17133	0
2006-06-21 00:00:00	1.5348633	0.19169922	97398.43	22.70202	63.565052	0.72791242	337.60318	0
2006-06-22 00:00:00	0.76425781	-0.03046875	96998.672	23.752954	66.936348	0.70223967	345.9785	0
2006-06-23 00:00:00	-1.1083008	2.0667968	97052.055	23.58111	69.788162	0.7171201	337.79855	2.0427051e-13
2006-06-24 00:00:00	-0.70585938	2.5555664	97103.664	20.528925	87.849777	0.95238835	207.19419	2.4903257e-12
2006-06-25 00:00:00	0.31738281	2.6660157	96737.352	20.508722	84.792618	0.77459126	309.02018	8.8849051e-13
2006-06-26 00:00:00	-0.36816406	1.037207	96170.625	19.321069	86.132439	0.88724116	248.70997	1.3515526e-12
2006-06-27 00:00:00	3.6041992	-0.024121094	95866.93	17.77749	65.199249	0.6559161	378.31506	7.2271381e-14
2006-06-28 00:00:00	1.1044922	0.69189453	96308.039	18.392603	64.184845	0.51721771	432.83622	0
2006-06-29 00:00:00	2.1620117	0.4227539	96710.789	19.526025	61.560371	0.544574	421.70663	0
2006-06-30 00:00:00	2.0794922	-1.9652343	97121.828	17.932825	61.248856	0.46307161	452.4372	0
2006-07-01 00:00:00	1.8128906	-0.22597656	97090.18	17.839655	58.709255	0.54372289	425.5662	0
2006-07-02 00:00:00	1.0651367	1.3177735	96891.453	18.82113	58.868103	0.68403597	364.63997	1.4644733e-14
2006-07-03 00:00:00	0.31738281	2.8615235	96691.867	19.79339	59.141682	0.7937867	307.62883	4.9841662e-14
2006-07-04 00:00:00	1.1920898	1.9995117	96073.047	21.383295	81.626228	0.89821029	238.48433	1.3629313e-12
2006-07-05 00:00:00	4.6363281	-3.1497071	96130.508	18.705743	67.922935	0.68369101	359.83751	2.9377347e-14
2006-07-06 00:00:00	2.5276367	-3.9063476	96393.469	14.771021	80.218628	1	99.346061	5.2792688e-14
2006-07-07 00:00:00	-0.91914062	-3.2017578	96954.906	16.166711	80.769173	0.9437769	216.72645	0
2006-07-08 00:00:00	0.15996094	-0.4709961	97074.023	17.36358	70.806984	0.60923954	391.52114	0
2006-07-09 00:00:00	-2.2953125	2.8551758	96750.562	17.495599	74.461456	0.93421673	221.89378	4.6198007e-13
2006-07-10 00:00:00	-1.1768555	0.47226562	96255.914	17.396783	88.963112	0.97133666	195.08889	2.0418488e-12
2006-07-11 00:00:00	2.7231446	-0.012695312	96685.602	18.31347	79.975456	0.91489909	230.53409	2.5887162e-13
2006-07-12 00:00:00	1.7875	0.4836914	97517.023	19.223657	68.256561	0.55715142	406.17744	0
2006-07-13 00:00:00	0.12060547	-0.3211914	97739.047	20.928583	64.259529	0.43327635	444.13586	0
2006-07-14 00:00:00	0.5319336	-0.65634765	97640.227	22.315424	66.321724	0.48378545	423.5628	1.7928054e-14
2006-07-15 00:00:00	1.2923828	0.29199219	97483.461	24.11239	64.44117	0.56706863	391.15863	0
2006-07-16 00:00:00	1.4383789	1.1819336	97099.695	25.207239	53.692852	0.48989665	420.95635	0
2006-07-17 00:00:00	-0.093945312	0.76933594	96925.125	23.63009	76.678055	0.89210147	233.79105	3.1641005e-13
2006-07-18 00:00:00	-0.12060547	3.1509765	97046.266	23.811945	73.39875	0.72127529	320.86312	1.1732551e-14
2006-07-19 00:00:00	-0.50146485	3.8695312	97048.758	22.128748	77.35096	0.90699019	226.1425	5.0232639e-13
2006-07-20 00:00:00	0.92167968	0.89375	96978.125	22.400171	86.257408	0.90670954	222.43707	1.5212451e-12
2006-07-21 00:00:00	1.8319336	0.0063476562	97307.219	21.445459	63.139847	0.28551513	468.23626	0
2006-07-22 00:00:00	1.0549805	2.0020508	97058.617	23.46911	58.243954	0.4856742	415.77518	0
2006-07-23 00:00:00	1.500586	-1.7456054	96971.984	22.707544	64.001602	0.51387871	403.67548	6.0031341e-13
2006-07-24 00:00:00	0.71855469	-0.86074218	97478.086	18.953455	53.826801	0.69850235	341.9857	0
2006-07-25 00:00:00	0.69697265	1.459961	97137.289	22.674951	61.911682	0.63672516	357.53547	0
2006-07-26 00:00:00	1.4536133	1.2923828	96860.742	27.789026	46.936714	0.55785889	384.98309	0
2006-07-27 00:00:00	0.37958985	-0.32753906	97165.805	25.863458	72.202858	0.68026139	325.00177	3.9379689e-13
2006-07-28 00:00:00	-0.27802735	1.3596679	97425.734	24.708612	81.784195	0.69752143	314.391	7.0930473e-13
2006-07-29 00:00:00	-0.062207032	1.5551758	97442.086	24.203577	85.697449	0.82032216	257.13806	6.6075013e-13
2006-07-30 00:00:00	0.5522461	2.0579101	97282.57	23.560449	86.369141	0.91104306	210.5031	3.8522638e-12
2006-07-31 00:00:00	0.76298828	-1.3545899	97125.047	21.797754	87.171227	0.86328496	237.58577	2.404622e-12
2006-08-01 00:00:00	-1.0130859	-1.1476562	97019.375	19.943811	76.201027	0.59162558	361.0731	1.3534572e-13
2006-08-02 00:00:00	0.74013672	-0.39736328	96887.633	20.233392	68.552238	0.57944875	366.81628	0
2006-08-03 00:00:00	0.68935547	0.90263672	96823.148	20.609399	64.600334	0.61316731	354.18583	3.3779494e-14
2006-08-04 00:00:00	-0.49638672	2.5923828	96530.656	20.778345	69.598755	0.50163491	387.6083	2.5040337e-14
2006-08-05 00:00:00	-2.3651367	1.0435547	96376.578	19.307764	79.577805	0.92565669	203.63455	9.9933105e-13
2006-08-06 00:00:00	-0.54589844	1.505664	96622.578	20.258203	84.690826	0.65630128	325.55075	1.7916719e-13
2006-08-07 00:00:00	1.546289	0.55859375	96762.602	22.141016	73.346375	0.55096073	362.34122	8.5660405e-13
2006-08-08 00:00:00	0.24248047	0.45322265	96812.562	19.96795	86.459625	1	133.19053	3.6051602e-12
2006-08-09 00:00:00	0.4671875	-2.7929688	97150.711	18.628778	72.557564	0.82044347	256.81835	6.5325931e-13
2006-08-10 00:00:00	1.0143555	-1.9169922	97582.5	17.687311	60.088661	0.38176215	418.80209	0
2006-08-11 00:00:00	1.0181641	-0.31611328	97523.078	18.236963	64.617722	0.39151675	411.44461	0
2006-08-12 00:00:00	0.9915039	1.3	97019.203	19.637537	62.627083	0.62716198	337.00352	1.2782397e-13
2006-08-13 00:00:00	0.84677735	-2.3295899	97382.508	18.100366	68.081589	0.41621636	400.0374	6.3235135e-14
2006-08-14 00:00:00	0.5522461	-0.14345703	97788.609	17.57644	63.031094	0.36781941	412.14363	0
2006-08-15 00:00:00	0.81376953	3.3667969	97222.891	19.890955	76.086708	0.87375563	220.47896	1.5181235e-13
2006-08-16 00:00:00	2.0604492	0.5078125	96569.367	20.463342	74.470917	0.49781709	364.61125	2.8167935e-13
