!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-05-07 00:00:00	0.93496132	-1.8084666	97629.891	8.512323	55.490143	0.53333974	287.85477	0
1979-05-08 00:00:00	-0.76603562	0.72062147	97637.453	12.84411	66.39151	0.58902165	269.2464	0
1979-05-09 00:00:00	2.9630599	1.7746891	97269.648	19.956842	63.992748	0.32697584	316.19022	0
1979-05-10 00:00:00	3.1753891	-1.7366529	96996.805	22.048883	58.852226	0.61718429	255.73781	0
1979-05-11 00:00:00	-0.9736234	-0.37888968	97258.953	17.947412	56.440681	0.59058975	269.40488	0
1979-05-12 00:00:00	-1.2632879	3.5347166	97625.539	14.402216	53.343327	0.79569051	210.60423	0
1979-05-13 00:00:00	0.50314903	3.1253557	97143.172	14.382074	88.006775	1	86.175613	9.3865741e-13
1979-05-14 00:00:00	1.0654285	-0.21047778	97136.078	14.210779	88.094719	1	117.38635	1.4277431e-12
1979-05-15 00:00:00	0.19245309	0.91012335	97553.969	13.788477	69.59893	0.75931032	223.58679	0
1979-05-16 00:00:00	1.3680787	0.73349094	97525.242	14.041528	67.883064	0.55972722	285.9025	4.3518519e-14
1979-05-17 00:00:00	0.28487217	-2.8649204	98212.977	11.830286	56.762672	0.42971071	322.09564	0
1979-05-18 00:00:00	-2.500653	-0.13072074	98292.391	11.53924	71.041672	0.93228689	158.22359	5.0578704e-14
1979-05-19 00:00:00	-2.5401881	1.2278122	97993.609	11.950769	82.778809	0.92780799	159.10864	1.7592593e-14
1979-05-20 00:00:00	-2.1553948	1.1308446	97641.336	11.884912	85.881165	1	103.96004	2.8935185e-13
1979-05-21 00:00:00	-0.44248623	1.8428698	97156.094	14.1643	84.146095	0.94405646	151.30586	1.9444444e-13
1979-05-22 00:00:00	2.7874899	-1.6020157	97164.289	13.254022	62.168385	0.47337854	314.95978	5.0462963e-14
1979-05-23 00:00:00	-0.17415033	0.84967053	97566.719	12.350397	62.416813	0.93666585	159.30104	7.2916667e-13
1979-05-24 00:00:00	-1.7033938	-0.96314347	96790.977	10.350671	97.960899	1	0.71604264	5.9080093e-12
1979-05-25 00:00:00	-2.3339055	-0.33423126	96233.328	11.234125	98.156692	1	2.2744346	5.6062731e-12
1979-05-26 00:00:00	-3.6107066	2.6595135	96132.789	13.742242	95.776672	0.90352013	169.83519	9.9421296e-13
1979-05-27 00:00:00	1.2132595	4.0249124	96590.828	10.587701	75.298599	0.83895	202.46394	7.7430556e-14
1979-05-28 00:00:00	0.71704787	3.8939543	96919.461	11.58523	87.938599	0.97552986	140.89218	1.0011574e-12
1979-05-29 00:00:00	0.95519966	1.4917139	96904.875	12.732507	81.843773	0.80149498	215.56706	3.5532407e-13
1979-05-30 00:00:00	-1.3581853	0.65376472	97190.766	11.73504	93.23069	1	82.929581	1.3984954e-12
1979-05-31 00:00:00	2.9447048	-0.33167583	97460.414	12.169763	78.618607	0.59488942	287.47296	0
1979-06-01 00:00:00	0.80650967	-1.756573	97452.703	14.452264	72.996658	0.76765383	229.73183	0
1979-06-02 00:00:00	-0.6483227	1.1353704	97433.258	15.696313	78.359573	0.84960223	195.98758	1.6550926e-14
1979-06-03 00:00:00	1.1568729	1.7088791	97165.773	15.876154	78.342964	0.98763025	135.24055	1.9097222e-13
1979-06-04 00:00:00	0.59338742	1.0680209	96922.562	15.70675	71.62326	0.77845098	225.9126	0
1979-06-05 00:00:00	-0.051828049	1.1424209	96523.664	15.981256	76.910866	0.65451149	267.66934	7.2337963e-14
1979-06-06 00:00:00	2.1418614	-1.6925795	96762.016	14.010278	70.143883	0.53501327	306.72983	9.9074074e-14
1979-06-07 00:00:00	-0.69654787	0.53278214	97526.773	15.514185	67.744621	0.70985857	252.77771	0
1979-06-08 00:00:00	0.3687003	3.5853786	97934.547	16.576532	79.164536	0.91140028	170.45959	0
1979-06-09 00:00:00	1.3818244	2.3369138	97787.766	18.827386	81.459473	0.89883937	173.60522	3.1018519e-13
1979-06-10 00:00:00	0.72955435	3.1191826	97352.102	19.156122	83.63945	0.79124504	216.07417	7.7430556e-14
1979-06-11 00:00:00	0.8962689	4.8168793	96632.281	17.479425	69.083923	0.96017196	149.78935	6.4583333e-13
1979-06-12 00:00:00	4.5846233	-1.6171482	96565.523	10.177087	70.807671	0.75230687	242.74088	9.2592593e-13
1979-06-13 00:00:00	4.5541582	-1.2197793	97465.172	9.6759277	50.228573	0.65241079	282.10367	0
1979-06-14 00:00:00	2.2588143	-0.24907088	98076.148	12.384027	54.696182	0.43116622	339.70953	0
1979-06-15 00:00:00	3.4348862	1.0932521	97836.117	17.761163	54.108395	0.45210464	329.7175	0
1979-06-16 00:00:00	3.7161582	0.4642936	97320.727	22.018915	55.362309	0.5014129	312.20261	0
1979-06-17 00:00:00	2.0615523	1.2044439	97066.07	21.897089	60.20723	0.54801689	298.61343	0
1979-06-18 00:00:00	1.6545879	-0.19260518	96709.508	19.993677	64.120216	0.82833046	206.49498	4.1550926e-14
1979-06-19 00:00:00	-0.87540537	-4.1177878	97588.234	15.816278	51.763653	0.53937826	311.40482	1.6550926e-14
1979-06-20 00:00:00	-0.40415725	-1.6404395	98322.633	16.453394	47.846523	0.42667373	339.20767	0
1979-06-21 00:00:00	-0.92024368	1.5880351	98093.398	16.237695	52.117138	0.40266534	342.94476	0
1979-06-22 00:00:00	0.97999787	2.0427935	97244.844	15.954218	52.665089	0.65791247	275.5463	3.4953704e-14
1979-06-23 00:00:00	3.0450375	1.3122029	96725.234	16.129419	71.520409	0.79707056	220.85182	2.0138889e-13
1979-06-24 00:00:00	3.8845577	-2.0921652	96983.445	12.663599	58.487717	0.85273567	203.11409	0
