datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
189	-1.765625	2.1962891	17.495599	158.49556	14.892933	360.81458	1.6631282e-09
190	-0.90527344	0.36328125	17.396783	139.34921	17.6827	382.96835	7.3506556e-09
191	2.0947266	-0.009765625	18.31347	164.66721	16.84053	378.15204	9.3193785e-10
192	1.375	0.37207031	19.223657	290.12674	15.214193	351.26355	0
193	0.092773438	-0.24707031	20.928583	317.2399	15.916617	354.2767	0
194	0.40917969	-0.50488281	22.315424	302.54486	17.880825	369.13641	6.4540994e-11
195	0.99414062	0.22460938	24.11239	279.39902	19.365149	382.7128	0
196	1.1064453	0.90917969	25.207239	300.68311	17.225433	381.00211	0
197	-0.072265625	0.59179688	23.63009	166.99361	22.384318	402.3804	1.1390762e-09
198	-0.092773438	2.4238281	23.811945	229.18794	21.662672	395.66644	4.2237185e-11
199	-0.38574219	2.9765625	22.128748	161.53036	20.618849	389.58777	1.808375e-09
200	0.70898437	0.6875	22.400171	158.88362	23.375737	399.1402	5.4764823e-09
201	1.4091797	0.0048828125	21.445459	334.45447	16.143034	351.02814	0
202	0.81152344	1.5400391	23.46911	296.98227	16.838865	372.33115	0
203	1.1542969	-1.3427734	22.707544	288.33963	17.671018	383.42499	2.1611283e-09
204	0.55273438	-0.66210937	18.953455	244.2755	11.797425	349.89041	0
205	0.53613281	1.1230469	22.674951	255.38248	17.06024	385.67102	0
206	1.1181641	0.99414062	27.789026	274.98792	17.530709	404.89963	0
207	0.29199219	-0.25195312	25.863458	232.14412	24.083228	412.06799	1.4176688e-09
208	-0.21386719	1.0458984	24.708612	224.565	25.469475	411.15195	2.553497e-09
209	-0.047851563	1.1962891	24.203577	183.67004	25.894018	413.60464	2.3787005e-09
210	0.42480469	1.5830078	23.560449	150.35936	25.1079	412.35666	1.386815e-08
211	0.58691406	-1.0419922	21.797754	169.70412	22.77234	401.72885	8.6566391e-09
212	-0.77929688	-0.8828125	19.943811	257.90936	17.761876	365.37573	4.8724458e-10
213	0.56933594	-0.30566406	20.233392	262.01163	16.267822	356.448	0
214	0.53027344	0.69433594	20.609399	252.98988	15.689826	358.16296	1.2160618e-10
215	-0.38183594	1.9941406	20.778345	276.86307	17.08057	361.55524	9.0145212e-11
216	-1.8193359	0.80273438	19.307764	145.45325	17.830789	376.35602	3.5975918e-09
217	-0.41992188	1.1582031	20.258203	232.53625	20.12843	378.69058	6.4500189e-10
218	1.1894531	0.4296875	22.141016	258.81516	19.565987	382.25336	3.0837746e-09
219	0.18652344	0.34863281	19.96795	95.136093	20.183225	392.38846	1.2978577e-08
220	0.359375	-2.1484375	18.628778	183.44168	15.583324	369.10474	2.3517335e-09
221	0.78027344	-1.4746094	17.687311	299.14435	12.164467	330.25354	0
222	0.78320312	-0.24316406	18.236963	293.88901	13.541475	337.51358	0
223	0.76269531	1	19.637537	240.7168	14.323293	359.99985	4.6016631e-10
224	0.65136719	-1.7919922	18.100366	285.741	14.145519	342.84286	2.2764649e-10
225	0.42480469	-0.11035156	17.57644	294.38831	12.67124	330.07333	0
226	0.62597656	2.5898438	19.890955	157.48497	17.677258	370.7955	5.4652446e-10
227	1.5849609	0.390625	20.463342	260.43661	17.925025	373.58475	1.0140457e-09
