Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       69   69.0000       20.8334       20.6618       18.0428      0.102539      0.351334E-02  0.971615E-02  -206.876      -26.8289      -110.333       98.3565       0.00000      -419.285       10.5614      0.718282       5.00000       4.00000       3.06696       0.00000       0.00000       0.00000       0.00000    
       70   70.0000       20.5818       20.4631       18.0483      0.150609      0.516298E-02  0.113808E-01  -216.619      -37.2532      -110.931       4.45881       0.00000      -417.852       10.7965      0.718282       5.00000       4.00000       3.06815       0.00000       0.00000       0.00000       0.00000    
       71   71.0000       20.1217       20.0797       18.0578      0.115465      0.396184E-02  0.951944E-02  -124.695      -17.1680      -47.0015       1.58504       0.00000      -415.240       11.2230      0.718282       5.00000       4.00000       3.07023       0.00000       0.00000       0.00000       0.00000    
       72   72.0000       19.8621       19.8550       18.0632      0.231166      0.793584E-02  0.901145E-02  -317.011      -39.4524      -167.408       278.426       0.00000      -413.771       11.4867      0.718282       5.00000       4.00000       3.07139       0.00000       0.00000       0.00000       0.00000    
       73   73.0000       19.7807       19.7807       19.7807      0.889701E-01  0.305480E-02  0.562441E-02  -244.680      -27.2135      -97.7969       286.330       0.00000      -413.312       11.5500      0.500000       5.00000       4.00000       3.44650       0.00000       0.00000       0.00000       0.00000    
       74   74.0000       19.8486       19.8486       19.8486      0.167517      0.575094E-02  0.979038E-02  -289.387      -41.3300      -155.405       204.383       0.00000      -413.695       11.5500      0.500000       5.00000       4.00000       3.46134       0.00000       0.00000       0.00000       0.00000    
       75   75.0000       19.6910       19.6910       19.6910      0.146199      0.502064E-02  0.604276E-02  -248.487      -24.4370      -113.514       283.140       0.00000      -412.806       11.5500      0.500000       5.00000       4.00000       3.42692       0.00000       0.00000       0.00000       0.00000    
       76   76.0000       19.7465       19.7465       19.7465      0.113852      0.390938E-02  0.830121E-02  -302.596      -44.4730      -130.521       288.594       0.00000      -413.119       11.5500      0.500000       5.00000       4.00000       3.43904       0.00000       0.00000       0.00000       0.00000    
       77   77.0000       19.7154       19.7154       19.7154      0.656507E-01  0.225442E-02  0.441819E-02  -228.417      -26.2855      -78.0368       282.040       0.00000      -412.943       11.5500      0.500000       5.00000       4.00000       3.43223       0.00000       0.00000       0.00000       0.00000    
       78   78.0000       19.8047       19.8047       19.8047      0.560884E-01  0.192571E-02  0.271602E-02  -220.402      -22.7146      -75.1887       283.931       0.00000      -413.447       11.5500      0.500000       5.00000       4.00000       3.45174       0.00000       0.00000       0.00000       0.00000    
       79   79.0000       19.9116       19.9116       19.9116      0.483171E-01  0.165854E-02  0.242930E-02  -217.566      -23.0155      -71.4374       281.304       0.00000      -414.051       11.5500      0.500000       5.00000       4.00000       3.47508       0.00000       0.00000       0.00000       0.00000    
       80   80.0000       20.0188       20.0188       20.0188      0.769650E-01  0.264136E-02  0.507906E-02  -205.749      -23.8361      -69.6632       244.579       0.00000      -414.657       11.5500      0.500000       5.00000       4.00000       3.49850       0.00000       0.00000       0.00000       0.00000    
       81   81.0000       20.0816       20.0816       20.0816      0.143010      0.490734E-02  0.979367E-02  -257.768      -47.2868      -121.045       165.452       0.00000      -415.013       11.5500      0.500000       5.00000       4.00000       3.51223       0.00000       0.00000       0.00000       0.00000    
       82   82.0000       19.9109       19.9109       19.9109      0.216189      0.742096E-02  0.123432E-01  -272.611      -58.0816      -144.625       9.87337       0.00000      -414.047       11.5500      0.500000       5.00000       4.00000       3.47494       0.00000       0.00000       0.00000       0.00000    
       83   83.0000       19.4368       19.4368       19.4368      0.110533      0.379775E-02  0.587427E-02  -126.438      -15.2101      -47.3542       126.582       0.00000      -411.374       11.5500      0.500000       5.00000       4.00000       3.37139       0.00000       0.00000       0.00000       0.00000    
       84   84.0000       19.4310       19.4310       19.4310      0.981371E-01  0.337188E-02   0.00000      -168.898      -12.7100      -48.9213       264.743       0.00000      -411.341       11.5500      0.500000       5.00000       4.00000       3.37012       0.00000       0.00000       0.00000       0.00000    
       85   85.0000       19.6010       19.5956       19.4310      0.111267      0.382171E-02  0.558041E-02  -154.219      -12.2262      -65.7781       169.939       0.00000      -412.298       10.8154      0.500000       5.00000       4.00000       3.37012       0.00000       0.00000       0.00000       0.00000    
       86   86.0000       19.6203       19.6175       19.4355      0.522683E-01  0.179521E-02  0.423854E-02  -95.5240      -8.04727      -27.0493       110.815       0.00000      -412.407       11.3057      0.718282       5.00000       4.00000       3.37112       0.00000       0.00000       0.00000       0.00000    
       87   87.0000       19.6418       19.6387       19.4354      0.118005      0.405282E-02  0.623478E-02  -235.498      -27.6733      -92.3960       262.734       0.00000      -412.529       11.3057      0.718282       5.00000       4.00000       3.37110       0.00000       0.00000       0.00000       0.00000    
       88   88.0000       19.6811       19.6811       19.6811      0.135657      0.465870E-02  0.840075E-02  -281.319      -38.8592      -125.093       256.496       0.00000      -412.750       11.5500      0.500000       5.00000       4.00000       3.42476       0.00000       0.00000       0.00000       0.00000    
       89   89.0000       19.6307       19.6307       19.6307      0.152209      0.522765E-02  0.916161E-02  -305.578      -47.5759      -138.403       254.825       0.00000      -412.466       11.5500      0.500000       5.00000       4.00000       3.41375       0.00000       0.00000       0.00000       0.00000    
       90   90.0000       19.5342       19.5342       19.5342      0.112490      0.386423E-02  0.810659E-02  -283.930      -42.6394      -112.054       270.185       0.00000      -411.922       11.5500      0.500000       5.00000       4.00000       3.39266       0.00000       0.00000       0.00000       0.00000    
       91   91.0000       19.5035       19.5035       19.5035      0.686785E-01  0.235938E-02  0.502219E-02  -229.222      -25.3455      -74.8034       275.241       0.00000      -411.750       11.5500      0.500000       5.00000       4.00000       3.38597       0.00000       0.00000       0.00000       0.00000    
       92   92.0000       19.5794       19.5794       19.5794      0.504642E-01  0.173338E-02  0.571977E-03  -207.882      -19.8936      -63.2338       271.266       0.00000      -412.177       11.5500      0.500000       5.00000       4.00000       3.40254       0.00000       0.00000       0.00000       0.00000    
       93   93.0000       19.6861       19.6861       19.6861      0.517998E-01  0.177889E-02   0.00000      -187.043      -14.7165      -55.1260       258.939       0.00000      -412.778       11.5500      0.500000       5.00000       4.00000       3.42585       0.00000       0.00000       0.00000       0.00000    
       94   94.0000       19.8093       19.8080       19.6861      0.737561E-01  0.253228E-02   0.00000      -165.758      -7.78230      -47.1182       261.964       0.00000      -413.473       11.3035      0.500000       5.00000       4.00000       3.42585       0.00000       0.00000       0.00000       0.00000    
       95   95.0000       19.9901       19.9731       19.6861      0.696697E-01  0.239113E-02   0.00000      -140.515      -7.20975      -37.8671       211.742       0.00000      -414.495       10.2628      0.500000       5.00000       4.00000       3.42585       0.00000       0.00000       0.00000       0.00000    
       96   96.0000       20.1282       20.0938       19.6861      0.137705      0.472488E-02  0.850601E-02  -207.548      -27.5305      -99.8032       146.759       0.00000      -415.276       9.75581      0.500000       5.00000       4.00000       3.42585       0.00000       0.00000       0.00000       0.00000    
       97   97.0000       19.9794       19.9794       19.9794      0.812673E-01  0.278922E-02  0.897066E-02  -189.573      -27.7976      -83.9565       115.192       0.00000      -414.434       11.5500      0.500000       5.00000       4.00000       3.48990       0.00000       0.00000       0.00000       0.00000    
       98   98.0000       19.8407       19.8407       19.8407      0.412358E-01  0.141567E-02  0.666047E-02  -201.538      -22.4349      -69.7695       208.433       0.00000      -413.650       11.5500      0.500000       5.00000       4.00000       3.45960       0.00000       0.00000       0.00000       0.00000    
       99   99.0000       19.8467       19.8467       19.8467      0.396650E-01  0.136173E-02   0.00000      -195.614      -17.0532      -55.0699       256.101       0.00000      -413.684       11.5500      0.500000       5.00000       4.00000       3.46092       0.00000       0.00000       0.00000       0.00000    
      100   100.000       19.9482       19.9482       19.9482      0.491575E-01  0.168727E-02   0.00000      -182.208      -13.8022      -48.2526       251.217       0.00000      -414.258       11.5500      0.500000       5.00000       4.00000       3.48309       0.00000       0.00000       0.00000       0.00000    
      101   101.000       20.0659       20.0648       19.9482      0.109015      0.374093E-02  0.721101E-02  -225.891      -27.5879      -83.3235       226.503       0.00000      -414.924       11.3328      0.500000       5.00000       4.00000       3.48309       0.00000       0.00000       0.00000       0.00000    
