Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       98   98.0000       5.53380       5.32775       4.59327      0.694065E-01  0.244975E-02   0.00000      -74.0851      -12.5230      -24.5900       132.198       0.00000      -338.583       18.5406      0.500000       1.29345       5.02176     -0.361754       0.00000       0.00000       0.00000       0.00000    
       99   99.0000       5.65954       5.36420       4.59327      0.143830      0.507536E-02   0.00000      -126.269      -23.3139      -46.7048       199.200       0.00000      -339.194       14.7192      0.500000       1.30835       5.01560     -0.352490       0.00000       0.00000       0.00000       0.00000    
      100   100.000       5.73127       5.40988       4.59327      0.245282      0.865411E-02   0.00000      -63.1851       33.0985      -34.4158       282.691       0.00000      -339.544       14.3607      0.500000       1.32283       5.00963     -0.343698       0.00000       0.00000       0.00000       0.00000    
      101   101.000       6.03009       5.54693       4.67490      0.215524      0.759986E-02   0.00000      -193.638      -14.3735      -85.4648       317.576       0.00000      -341.001       16.6203      0.718282       1.40862       4.97429     -0.232095       0.00000       0.00000       0.00000       0.00000    
      102   102.000       6.13394       5.62434       4.67279      0.192218      0.677666E-02   0.00000      -211.258      -27.8965      -83.5382       319.005       0.00000      -341.509       16.9766      0.718282       1.41647       4.97110     -0.229975       0.00000       0.00000       0.00000       0.00000    
      103   103.000       6.03308       5.69165       4.67279      0.132793      0.468253E-02   0.00000      -190.374      -34.4104      -72.8192       233.795       0.00000      -341.016       16.4340      0.500000       1.42626       4.96712     -0.225350       0.00000       0.00000       0.00000       0.00000    
      104   104.000       6.11692       5.71886       4.67279      0.127130      0.448215E-02  0.507896E-02  -162.136      -44.7481      -67.7538       61.2019       0.00000      -341.426       14.8076      0.500000       1.43583       4.96323     -0.220891       0.00000       0.00000       0.00000       0.00000    
      105   105.000       5.84009       5.65607       4.59554      0.666353E-01  0.235056E-02   0.00000      -133.953      -14.4479      -26.8445       294.931       0.00000      -340.074       26.2069      0.718282       1.36895       4.99035     -0.314936       0.00000       0.00000       0.00000       0.00000    
      106   106.000       6.16026       5.75662       4.59554      0.837370E-01  0.295201E-02   0.00000      -104.623      -3.30184      -22.9398       306.078       0.00000      -341.638       15.9744      0.500000       1.38178       4.98510     -0.307864       0.00000       0.00000       0.00000       0.00000    
      107   107.000       6.50166       5.88239       4.59554       0.00000      0.830106E-04   0.00000      -59.2920      0.538303E-01 -0.286435E-01   292.367       0.00000      -343.311       11.5577      0.500000       1.39429       4.97999     -0.301098       0.00000       0.00000       0.00000       0.00000    
      108   108.000       6.74472       6.02788       4.59554       0.00000      0.923127E-04   0.00000      -45.0084      0.875386E-01  0.542417E-02   272.342       0.00000      -344.506       10.9862      0.500000       1.40651       4.97501     -0.294617       0.00000       0.00000       0.00000       0.00000    
      109   109.000       6.99593       6.16977       4.59554       0.00000      0.100352E-03   0.00000      -30.8227      0.121089      0.462548E-01   251.763       0.00000      -345.745       10.2843      0.500000       1.41844       4.97015     -0.288402       0.00000       0.00000       0.00000       0.00000    
      110   110.000       7.26018       6.30768       4.59554       0.00000      0.659497E-04   0.00000      -4.55890      0.793646E-01  0.641912E-01   101.607       0.00000      -347.051       9.40774      0.500000       1.43009       4.96542     -0.282436       0.00000       0.00000       0.00000       0.00000    
