Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       78   78.0000       22.5655       17.2306       6.83718      0.127841      0.436514E-02  0.878437E-02  -298.609      -27.7241      -153.627       247.566       0.00000      -429.254       10.9691      0.508071       5.00000       4.00000      0.619641       0.00000       0.00000       0.00000       0.00000    
       79   79.0000       22.4428       17.1984       6.80132      0.577115E-01  0.197105E-02   0.00000      -147.628      -5.95746      -38.6391       219.241       0.00000      -428.542       11.2409      0.508498       5.00000       4.00000      0.611808       0.00000       0.00000       0.00000       0.00000    
       80   80.0000       23.2471       17.2427       6.80132      0.974813E-01  0.332394E-02  0.393068E-02  -223.711      -12.9488      -91.1865       258.181       0.00000      -433.226       9.30481      0.508476       5.00000       4.00000      0.611808       0.00000       0.00000       0.00000       0.00000    
       81   81.0000       23.2768       17.2638       6.80988      0.882501E-01  0.300900E-02  0.802065E-02  -143.560      -15.3094      -57.3540       82.9303       0.00000      -433.399       9.30482      0.508550       5.00000       4.00000      0.613678       0.00000       0.00000       0.00000       0.00000    
       82   82.0000       23.1157       17.2256       6.76315      0.702768E-01  0.239695E-02  0.942682E-02  -157.333      -21.0220      -57.7358       47.2105       0.00000      -432.457       9.64113      0.508856       5.00000       4.00000      0.603472       0.00000       0.00000       0.00000       0.00000    
       83   83.0000       22.8405       17.1566       6.68353      0.657439E-01  0.224359E-02  0.737656E-02  -176.069      -20.7663      -60.9387       143.983       0.00000      -430.853       10.2053      0.509293       5.00000       4.00000      0.586082       0.00000       0.00000       0.00000       0.00000    
       84   84.0000       22.7575       17.1362       6.65985      0.868445E-01  0.296417E-02  0.854115E-02  -212.538      -28.6723      -83.7109       152.585       0.00000      -430.370       10.3859      0.509575       5.00000       4.00000      0.580911       0.00000       0.00000       0.00000       0.00000    
       85   85.0000       22.6116       17.0985       6.61834      0.635253E-01  0.216887E-02  0.713092E-02  -241.559      -27.4910      -85.2008       227.531       0.00000      -429.522       10.6932      0.509958       5.00000       4.00000      0.571845       0.00000       0.00000       0.00000       0.00000    
       86   86.0000       22.5692       17.0894       6.60643      0.140090      0.478335E-02  0.103395E-01  -271.408      -39.6050      -135.720       150.291       0.00000      -429.276       10.7974      0.510233       5.00000       4.00000      0.569245       0.00000       0.00000       0.00000       0.00000    
       87   87.0000       22.2946       17.0135       6.52896      0.141067      0.481936E-02  0.979368E-02  -314.331      -37.2818      -154.808       228.612       0.00000      -427.684       11.3598      0.510817       5.00000       4.00000      0.552324       0.00000       0.00000       0.00000       0.00000    
       88   88.0000       22.1045       16.9598       6.47605      0.106322      0.363374E-02  0.777289E-02  -263.129      -26.6574      -111.483       237.461       0.00000      -426.584       11.7564      0.511368       5.00000       4.00000      0.540769       0.00000       0.00000       0.00000       0.00000    
       89   89.0000       22.0427       16.9434       6.45914      0.142654      0.487603E-02  0.108152E-01  -254.619      -26.5352      -151.196       117.347       0.00000      -426.227       11.8984      0.511730       5.00000       4.00000      0.537077       0.00000       0.00000       0.00000       0.00000    
       90   90.0000       21.7629       16.8575       6.38237      0.805546E-01  0.275497E-02  0.931698E-02  -291.879      -40.2621      -113.836       225.431       0.00000      -424.613       12.4613      0.512438       5.00000       4.00000      0.520310       0.00000       0.00000       0.00000       0.00000    
       91   91.0000       21.6272       16.8158       6.34586      0.101949      0.348761E-02  0.116986E-01  -274.612      -52.7559      -129.162       102.563       0.00000      -423.832       12.7459      0.512994       5.00000       4.00000      0.512336       0.00000       0.00000       0.00000       0.00000    
