"year","rcp","gcm","model","variable","mean","value","anom","mean_model","sd_model","var_model","mean_gcm","sd_gcm","var_gcm","mean_rcp","sd_rcp","var_rcp"
2029,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,1.30216404841143,0.820837375447959,0.673773996932294,NA,NA,NA,NA,NA,NA
2029,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.82839319150742,0.4193994101733,1.30216404841143,0.820837375447959,0.673773996932294,0.193915511249164,0.184424952103252,0.0340125629582867,0.4193994101733,NA,NA
2029,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,8.94364767678796,1.44468361970212,1.30216404841143,0.820837375447959,0.673773996932294,0.769546352424708,0.542536351912779,0.294345693146827,1.44468361970212,NA,NA
2029,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,9.03849827688034,2.04240911535886,1.30216404841143,0.820837375447959,0.673773996932294,0.815496406884694,0.906827005619375,0.822335218120603,2.04240911535886,NA,NA
2029,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,1.30216404841143,0.820837375447959,0.673773996932294,NA,NA,NA,NA,NA,NA
2030,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.799342266312225,0.659267353921613,0.434633443946806,NA,NA,NA,NA,NA,NA
2030,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.46408700534742,0.0580893723030224,0.799342266312225,0.659267353921613,0.434633443946806,0.0574384046436733,0.0822789243844779,0.00676982139786663,0.0580893723030224,NA,NA
2030,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.82755337135024,1.01983026291506,0.799342266312225,0.659267353921613,0.434633443946806,0.699427865992847,0.287000218847806,0.0823691256186888,1.01983026291506,NA,NA
2030,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.24270325686834,1.32010716371859,0.799342266312225,0.659267353921613,0.434633443946806,0.995096526720404,0.456772757963103,0.20864135241722,1.32010716371859,NA,NA
2030,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.799342266312225,0.659267353921613,0.434633443946806,NA,NA,NA,NA,NA,NA
2030,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.396977775680762,0.41827355962625,0.174952770682414,NA,NA,NA,NA,NA,NA
2030,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.36710026982712,-0.0397697250752065,0.396977775680762,0.41827355962625,0.174952770682414,0.0574384046436733,0.0822789243844779,0.00676982139786663,-0.0397697250752065,NA,NA
2030,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,8.1201298692455,0.793933401174827,0.396977775680762,0.41827355962625,0.174952770682414,0.699427865992847,0.287000218847806,0.0823691256186888,0.793933401174827,NA,NA
2030,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,7.60239106335052,0.436769650942666,0.396977775680762,0.41827355962625,0.174952770682414,0.995096526720404,0.456772757963103,0.20864135241722,0.436769650942666,NA,NA
2030,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.396977775680762,0.41827355962625,0.174952770682414,NA,NA,NA,NA,NA,NA
2030,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.435587627898794,0.336168063469761,0.11300896689701,NA,NA,NA,NA,NA,NA
2030,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.57084809002811,0.161385545825326,0.435587627898794,0.336168063469761,0.11300896689701,0.0574384046436733,0.0822789243844779,0.00676982139786663,0.161385545825326,NA,NA
2030,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,7.09632219818153,0.334741446768636,0.435587627898794,0.336168063469761,0.11300896689701,0.699427865992847,0.287000218847806,0.0823691256186888,0.334741446768636,NA,NA
2030,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,8.04837191137549,0.810635891102421,0.435587627898794,0.336168063469761,0.11300896689701,0.995096526720404,0.456772757963103,0.20864135241722,0.810635891102421,NA,NA
2030,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.435587627898794,0.336168063469761,0.11300896689701,NA,NA,NA,NA,NA,NA
2030,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.704042726584118,0.683065333199492,0.466578249418934,NA,NA,NA,NA,NA,NA
2030,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.45904220685567,0.0500484255215514,0.704042726584118,0.683065333199492,0.466578249418934,0.0574384046436733,0.0822789243844779,0.00676982139786663,0.0500484255215514,NA,NA
2030,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,8.14817041019871,0.649206353112862,0.704042726584118,0.683065333199492,0.466578249418934,0.699427865992847,0.287000218847806,0.0823691256186888,0.649206353112862,NA,NA
2030,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,8.40896256263942,1.41287340111794,0.704042726584118,0.683065333199492,0.466578249418934,0.995096526720404,0.456772757963103,0.20864135241722,1.41287340111794,NA,NA
2030,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.704042726584118,0.683065333199492,0.466578249418934,NA,NA,NA,NA,NA,NA
2031,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.496530894538165,0.360634017773894,0.130056894775741,NA,NA,NA,NA,NA,NA
2031,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.56217629811535,0.156178665070952,0.496530894538165,0.360634017773894,0.130056894775741,0.137972586948879,0.03557069878712,0.00126527461220402,0.156178665070952,NA,NA
2031,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.26663896125831,0.458915852823128,0.496530894538165,0.360634017773894,0.130056894775741,0.749731325175318,0.336685284695301,0.113356980930356,0.458915852823128,NA,NA
2031,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,7.79709425887016,0.874498165720415,0.496530894538165,0.360634017773894,0.130056894775741,0.792978469544546,0.484217106464957,0.234466206193295,0.874498165720415,NA,NA
2031,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.496530894538165,0.360634017773894,0.130056894775741,NA,NA,NA,NA,NA,NA
2031,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.27181953737868,0.170034934863625,0.0289118790740771,NA,NA,NA,NA,NA,NA
2031,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.53064358658987,0.123773591687535,0.27181953737868,0.170034934863625,0.0289118790740771,0.137972586948879,0.03557069878712,0.00126527461220402,0.123773591687535,NA,NA
2031,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,7.78372459754552,0.457528129474843,0.27181953737868,0.170034934863625,0.0289118790740771,0.749731325175318,0.336685284695301,0.113356980930356,0.457528129474843,NA,NA
2031,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,7.39977830338151,0.234156890973661,0.27181953737868,0.170034934863625,0.0289118790740771,0.792978469544546,0.484217106464957,0.234466206193295,0.234156890973661,NA,NA
2031,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.27181953737868,0.170034934863625,0.0289118790740771,NA,NA,NA,NA,NA,NA
2031,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.60320480352524,0.480145723839254,0.230539916121121,NA,NA,NA,NA,NA,NA
2031,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.50509102246533,0.0956284782625433,0.60320480352524,0.480145723839254,0.230539916121121,0.137972586948879,0.03557069878712,0.00126527461220402,0.0956284782625433,NA,NA
2031,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,7.8117436470247,1.05016289561181,0.60320480352524,0.480145723839254,0.230539916121121,0.749731325175318,0.336685284695301,0.113356980930356,1.05016289561181,NA,NA
2031,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,7.90155905697444,0.663823036701369,0.60320480352524,0.480145723839254,0.230539916121121,0.792978469544546,0.484217106464957,0.234466206193295,0.663823036701369,NA,NA
2031,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.60320480352524,0.480145723839254,0.230539916121121,NA,NA,NA,NA,NA,NA
2031,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.869354606782906,0.62763628970842,0.393927312158952,NA,NA,NA,NA,NA,NA
2031,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.5853033941086,0.176309612774484,0.869354606782906,0.62763628970842,0.393927312158952,0.137972586948879,0.03557069878712,0.00126527461220402,0.176309612774484,NA,NA
2031,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,8.53128247987734,1.03231842279149,0.869354606782906,0.62763628970842,0.393927312158952,0.749731325175318,0.336685284695301,0.113356980930356,1.03231842279149,NA,NA
2031,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,8.39552494630422,1.39943578478274,0.869354606782906,0.62763628970842,0.393927312158952,0.792978469544546,0.484217106464957,0.234466206193295,1.39943578478274,NA,NA
2031,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.869354606782906,0.62763628970842,0.393927312158952,NA,NA,NA,NA,NA,NA
2032,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.720581527794161,0.549925972481377,0.302418575209588,NA,NA,NA,NA,NA,NA
2032,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.52764348123894,0.121645848194544,0.720581527794161,0.549925972481377,0.302418575209588,0.0652426956746179,0.0434026926121423,0.00188379372598411,0.121645848194544,NA,NA
2032,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.64508253655109,0.83735942811591,0.720581527794161,0.549925972481377,0.302418575209588,0.705698306666864,0.133946033889644,0.0179415399947657,0.83735942811591,NA,NA
2032,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.12533540022178,1.20273930707203,0.720581527794161,0.549925972481377,0.302418575209588,0.575829153501618,0.541040570279639,0.292724898688517,1.20273930707203,NA,NA
2032,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.720581527794161,0.549925972481377,0.302418575209588,NA,NA,NA,NA,NA,NA
2032,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.268101979876908,0.278350162348002,0.0774788128791593,NA,NA,NA,NA,NA,NA
2032,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.46953085048603,0.0626608555836951,0.268101979876908,0.278350162348002,0.0774788128791593,0.0652426956746179,0.0434026926121423,0.00188379372598411,0.0626608555836951,NA,NA
2032,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,7.91108505414605,0.584888586075379,0.268101979876908,0.278350162348002,0.0774788128791593,0.705698306666864,0.133946033889644,0.0179415399947657,0.584888586075379,NA,NA
2032,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,7.3223779103795,0.156756497971649,0.268101979876908,0.278350162348002,0.0774788128791593,0.575829153501618,0.541040570279639,0.292724898688517,0.156756497971649,NA,NA
2032,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.268101979876908,0.278350162348002,0.0774788128791593,NA,NA,NA,NA,NA,NA
2032,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.304347923685373,0.435063756959317,0.189280472619555,NA,NA,NA,NA,NA,NA
2032,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.42526645868854,0.0158039144857542,0.304347923685373,0.435063756959317,0.189280472619555,0.0652426956746179,0.0434026926121423,0.00188379372598411,0.0158039144857542,NA,NA
2032,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,7.56634284047915,0.804762089066258,0.304347923685373,0.435063756959317,0.189280472619555,0.705698306666864,0.133946033889644,0.0179415399947657,0.804762089066258,NA,NA
2032,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,7.33021378777718,0.0924777675041078,0.304347923685373,0.435063756959317,0.189280472619555,0.575829153501618,0.541040570279639,0.292724898688517,0.0924777675041078,NA,NA
2032,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.304347923685373,0.435063756959317,0.189280472619555,NA,NA,NA,NA,NA,NA
2032,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.502662109767692,0.403384973819593,0.162719437103434,NA,NA,NA,NA,NA,NA
2032,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.4698539457686,0.060860164434478,0.502662109767692,0.403384973819593,0.162719437103434,0.0652426956746179,0.0434026926121423,0.00188379372598411,0.060860164434478,NA,NA
2032,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,8.09474718049576,0.595783123409911,0.502662109767692,0.403384973819593,0.162719437103434,0.705698306666864,0.133946033889644,0.0179415399947657,0.595783123409911,NA,NA
2032,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,7.84743220298017,0.851343041458687,0.502662109767692,0.403384973819593,0.162719437103434,0.575829153501618,0.541040570279639,0.292724898688517,0.851343041458687,NA,NA
2032,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.502662109767692,0.403384973819593,0.162719437103434,NA,NA,NA,NA,NA,NA
2033,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.739986863240113,0.665234335765703,0.442536721481636,NA,NA,NA,NA,NA,NA
2033,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.56352506402421,0.157527430979807,0.739986863240113,0.665234335765703,0.442536721481636,0.0521600956887159,0.0809333398641659,0.00655020550156859,0.157527430979807,NA,NA
2033,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.40524338990807,0.597520281472893,0.739986863240113,0.665234335765703,0.442536721481636,0.676516199072311,0.0758291288878166,0.0057500567878851,0.597520281472893,NA,NA
2033,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.38750897041739,1.46491287726764,0.739986863240113,0.665234335765703,0.442536721481636,0.729432139726186,0.58117947427893,0.337769581323134,1.46491287726764,NA,NA
2033,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.739986863240113,0.665234335765703,0.442536721481636,NA,NA,NA,NA,NA,NA
2033,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.329543610654467,0.29966294983253,0.0897978835023336,NA,NA,NA,NA,NA,NA
2033,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.47823870769919,0.0713687127968572,0.329543610654467,0.29966294983253,0.0897978835023336,0.0521600956887159,0.0809333398641659,0.00655020550156859,0.0713687127968572,NA,NA
2033,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,7.98434488301306,0.658148414942381,0.329543610654467,0.29966294983253,0.0897978835023336,0.676516199072311,0.0758291288878166,0.0057500567878851,0.658148414942381,NA,NA
2033,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,7.42473511663202,0.259113704224163,0.329543610654467,0.29966294983253,0.0897978835023336,0.729432139726186,0.58117947427893,0.337769581323134,0.259113704224163,NA,NA
2033,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.329543610654467,0.29966294983253,0.0897978835023336,NA,NA,NA,NA,NA,NA
2033,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.314431648954557,0.335584142730173,0.112616716851945,NA,NA,NA,NA,NA,NA
2033,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.4138223520697,0.00435980786691425,0.314431648954557,0.335584142730173,0.112616716851945,0.0521600956887159,0.0809333398641659,0.00655020550156859,0.00435980786691425,NA,NA
2033,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,7.43231507642577,0.670734325012881,0.314431648954557,0.335584142730173,0.112616716851945,0.676516199072311,0.0758291288878166,0.0057500567878851,0.670734325012881,NA,NA
2033,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,7.50593683425694,0.268200813983874,0.314431648954557,0.335584142730173,0.112616716851945,0.729432139726186,0.58117947427893,0.337769581323134,0.268200813983874,NA,NA
2033,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.314431648954557,0.335584142730173,0.112616716851945,NA,NA,NA,NA,NA,NA
2033,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.560182456467146,0.511672580523479,0.261808829659556,NA,NA,NA,NA,NA,NA
2033,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.3843782124454,-0.0246155688887152,0.560182456467146,0.511672580523479,0.261808829659556,0.0521600956887159,0.0809333398641659,0.00655020550156859,-0.0246155688887152,NA,NA
2033,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,8.27862583194693,0.779661774861088,0.560182456467146,0.511672580523479,0.261808829659556,0.676516199072311,0.0758291288878166,0.0057500567878851,0.779661774861088,NA,NA
2033,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,7.92159032495054,0.925501163429066,0.560182456467146,0.511672580523479,0.261808829659556,0.729432139726186,0.58117947427893,0.337769581323134,0.925501163429066,NA,NA
2033,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.560182456467146,0.511672580523479,0.261808829659556,NA,NA,NA,NA,NA,NA
2034,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,-0.117434410769376,0.158678353139276,0.0251788197549927,NA,NA,NA,NA,NA,NA
2034,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.43021642508572,0.0242187920413217,-0.117434410769376,0.158678353139276,0.0251788197549927,-0.0269316322081966,0.0507837453351773,0.00257898879026815,0.0242187920413217,NA,NA
2034,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,6.72010799709648,-0.0876151113386934,-0.117434410769376,0.158678353139276,0.0251788197549927,0.525857135683897,0.49779487782216,0.247799740385979,-0.0876151113386934,NA,NA
2034,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,6.63368918013899,-0.288906913010756,-0.117434410769376,0.158678353139276,0.0251788197549927,0.373268822924383,0.645091311683971,0.416142800410147,-0.288906913010756,NA,NA
2034,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,-0.117434410769376,0.158678353139276,0.0251788197549927,NA,NA,NA,NA,NA,NA
2034,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.79989509189653,0.687721066313122,0.472960265050857,NA,NA,NA,NA,NA,NA
2034,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.41607656217601,0.00920656727368134,0.79989509189653,0.687721066313122,0.472960265050857,-0.0269316322081966,0.0507837453351773,0.00257898879026815,0.00920656727368134,NA,NA
2034,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,8.45764704722248,1.1314505791518,0.79989509189653,0.687721066313122,0.472960265050857,0.525857135683897,0.49779487782216,0.247799740385979,1.1314505791518,NA,NA
2034,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,8.42464954167196,1.25902812926411,0.79989509189653,0.687721066313122,0.472960265050857,0.373268822924383,0.645091311683971,0.416142800410147,1.25902812926411,NA,NA
2034,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.79989509189653,0.687721066313122,0.472960265050857,NA,NA,NA,NA,NA,NA
2034,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.238987548940393,0.306944656747101,0.0942150223055957,NA,NA,NA,NA,NA,NA
2034,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.33730877066312,-0.072153773539666,0.238987548940393,0.306944656747101,0.0942150223055957,-0.0269316322081966,0.0507837453351773,0.00257898879026815,-0.072153773539666,NA,NA
2034,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,7.30313668398933,0.541555932576437,0.238987548940393,0.306944656747101,0.0942150223055957,0.525857135683897,0.49779487782216,0.247799740385979,0.541555932576437,NA,NA
2034,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,7.48529650805748,0.247560487784408,0.238987548940393,0.306944656747101,0.0942150223055957,0.373268822924383,0.645091311683971,0.416142800410147,0.247560487784408,NA,NA
2034,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.238987548940393,0.306944656747101,0.0942150223055957,NA,NA,NA,NA,NA,NA
2034,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.241477538465897,0.294983596190537,0.0870153220215021,NA,NA,NA,NA,NA,NA
2034,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.33999566672599,-0.0689981146081232,0.241477538465897,0.294983596190537,0.0870153220215021,-0.0269316322081966,0.0507837453351773,0.00257898879026815,-0.0689981146081232,NA,NA
2034,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,8.01700119943189,0.518037142346043,0.241477538465897,0.294983596190537,0.0870153220215021,0.525857135683897,0.49779487782216,0.247799740385979,0.518037142346043,NA,NA
2034,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,7.27148274918125,0.275393587659772,0.241477538465897,0.294983596190537,0.0870153220215021,0.373268822924383,0.645091311683971,0.416142800410147,0.275393587659772,NA,NA
2034,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.241477538465897,0.294983596190537,0.0870153220215021,NA,NA,NA,NA,NA,NA
2035,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.0924036002359253,0.0805422905121326,0.00648706056094077,NA,NA,NA,NA,NA,NA
2035,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.4857311941173,0.0797335610728986,0.0924036002359253,0.0805422905121326,0.00648706056094077,0.0626247985006756,0.0382220613158731,0.00146092597123436,0.0797335610728986,NA,NA
2035,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,6.82667035565102,0.0189472472158454,0.0924036002359253,0.0805422905121326,0.00648706056094077,0.813806610498124,0.597986094041228,0.357587368666685,0.0189472472158454,NA,NA
