Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       47   47.0000       0.00000      0.379251       1.97523      0.964566E-01  0.344073E-02   0.00000       0.00000      -39.5899      -36.9891       0.00000       0.00000      -312.481       7.11473      0.500000       1.70039       10.4648      -5.45207      0.220954       0.00000       0.00000       0.00000    
       48   48.0000       0.00000      0.388962       2.02581      0.110634      0.397799E-02   0.00000       0.00000      -13.0332      -16.8745       0.00000       0.00000      -294.006       7.11473      0.500000       1.72325       10.3977      -5.30514      0.231827       0.00000      -4.13006      -4.13006    
       49   49.0000       0.00000      0.398411       2.07502      0.154270      0.550908E-02   0.00000       0.00000      -22.4221      -25.2033       0.00000       0.00000      -309.866       7.11473      0.500000       1.74557       10.3323      -5.16561      0.233320       0.00000     -0.573155     -0.573155    
       50   50.0000       0.00000      0.407611       2.12294      0.148789      0.531391E-02   0.00000       0.00000      -39.5696      -32.7232       0.00000       0.00000      -309.627       7.11473      0.500000       1.76738       10.2686      -5.03290      0.234939       0.00000     -0.625810     -0.625810    
       51   51.0000       0.00000      0.416575       2.16963      0.303624      0.109035E-01   0.00000       0.00000      -189.035      -76.2086       0.00000       0.00000      -296.868       7.11473      0.500000       1.78872       10.2066      -4.90649      0.243608       0.00000      -3.47770      -3.47770    
       52   52.0000       0.00000      0.425314       2.21514       0.00000      0.859715E-04   0.00000       0.00000      0.460412      0.567461E-01   0.00000       0.00000      -160.766       7.11473      0.500000       1.80959       10.1460      -4.78592      0.322175       0.00000      -41.8136      -41.8136    
       53   53.0000       0.00000      0.433838       2.25953      0.261140      0.931520E-02   0.00000       0.00000      -27.1972      -37.2904       0.00000       0.00000      -312.481       7.11473      0.500000       1.83002       10.0870      -4.67077      0.289145       0.00000       0.00000       0.00000    
       54   54.0000       0.00000      0.442157       2.30286       0.00000      0.101089E-03   0.00000       0.00000      0.172929      0.893816E-01   0.00000       0.00000      -274.869       7.11473      0.500000       1.85003       10.0294      -4.56067      0.305919       0.00000      -8.61892      -8.61892    
       55   55.0000       0.00000      0.450280       2.34517      0.140138      0.499891E-02   0.00000       0.00000      -54.3792      -56.9626       0.00000       0.00000      -312.481       7.11473      0.500000       1.86963       9.97310      -4.45526      0.286176       0.00000       0.00000       0.00000    
       56   56.0000       0.00000      0.458215       2.38650       0.00000      0.861489E-04   0.00000       0.00000      0.624198E-01 -0.791429E-02   0.00000       0.00000      -280.921       7.11473      0.500000       1.88885       9.91810      -4.35425      0.300411       0.00000      -7.17458      -7.17458    
       57   57.0000       0.00000      0.465970       2.42689      0.213280      0.760798E-02   0.00000       0.00000       10.1277      -16.1620       0.00000       0.00000      -312.481       7.11473      0.500000       1.90769       9.86434      -4.25735      0.290708       0.00000       0.00000       0.00000    
       58   58.0000       0.00000      0.473553       2.46638      0.264073      0.941982E-02   0.00000       0.00000      -87.1150      -85.5247       0.00000       0.00000      -312.481       7.11473      0.500000       1.92617       9.81176      -4.16430      0.275504       0.00000       0.00000       0.00000    
       59   59.0000       0.00000      0.480970       2.50501       0.00000      0.910947E-04   0.00000       0.00000      0.365519E-01 -0.491674E-03   0.00000       0.00000      -255.600       7.11473      0.500000       1.94431       9.76032      -4.07486      0.302017       0.00000      -13.3820      -13.3820    
       60   60.0000       0.00000      0.488227       2.54281      0.124574      0.444371E-02   0.00000       0.00000      -47.1251      -43.4825       0.00000       0.00000      -312.481       7.11473      0.500000       1.96212       9.70997      -3.98882      0.296036       0.00000       0.00000       0.00000    
       61   61.0000       0.00000      0.495332       2.57981      0.107073      0.386305E-02   0.00000       0.00000       4.55450      -7.23766       0.00000       0.00000      -286.383       7.11473      0.500000       1.97960       9.66067      -3.90599      0.307416       0.00000      -5.89097      -5.89097    
       62   62.0000       0.00000      0.502289       2.61604      0.200757      0.716128E-02   0.00000       0.00000      -6.96661      -31.7621       0.00000       0.00000      -312.481       7.11473      0.500000       1.99678       9.61239      -3.82617      0.300110       0.00000       0.00000       0.00000    
       63   63.0000       0.00000      0.509103       2.65154      0.233938      0.834489E-02   0.00000       0.00000      -43.7967      -53.6566       0.00000       0.00000      -312.481       7.11473      0.500000       2.01365       9.56508      -3.74920      0.295483       0.00000       0.00000       0.00000    
       64   64.0000       0.00000      0.515781       2.68631      0.261295      0.932074E-02   0.00000       0.00000      -159.309      -96.3042       0.00000       0.00000      -312.481       7.11473      0.500000       2.03024       9.51871      -3.67492      0.294463       0.00000       0.00000       0.00000    
       65   65.0000       0.00000      0.522326       2.72040       0.00000      0.849228E-04   0.00000       0.00000      0.339517      0.719518E-01   0.00000       0.00000      -195.788       7.11473      0.500000       2.04655       9.47326      -3.60319      0.346179       0.00000      -30.1301      -30.1301    
       66   66.0000       0.00000      0.528744       2.75383      0.185308      0.661020E-02   0.00000       0.00000      -112.311      -64.7428       0.00000       0.00000      -312.481       7.11473      0.500000       2.06259       9.42867      -3.53388      0.314597       0.00000       0.00000       0.00000    
       67   67.0000       0.00000      0.535038       2.78661       0.00000      0.753344E-04   0.00000       0.00000      0.130901      0.461622E-01   0.00000       0.00000      -244.781       7.11473      0.500000       2.07836       9.38494      -3.46685      0.342454       0.00000      -16.1757      -16.1757    
       68   68.0000       0.00000      0.541213       2.81877       0.00000      0.102087E-03   0.00000       0.00000      0.504432E-01  0.306283E-02   0.00000       0.00000      -312.481       7.11473      0.500000       2.09388       9.34203      -3.40200      0.321485       0.00000       0.00000       0.00000    
       69   69.0000       0.00000      0.547272       2.85033      0.847785E-01  0.302416E-02   0.00000       0.00000      -4.47084      -19.7140       0.00000       0.00000      -312.481       7.11473      0.500000       2.10916       9.29991      -3.33922      0.280722       0.00000       0.00000       0.00000    
